Stop,Description,Latitude,Longitude,Street
4579,MacArthur Av St Josephs Primary School O'Connor,-35.2598305,149.126648,MACARTHUR AV
4580,Macarthur Av after Macarthur Pl SSO,-35.2600288,149.126511,MACARTHUR AV
4581,Macarthur Av Macarthur House SSO,-35.2601624,149.129501,MACARTHUR AV
4582,Macarthur Av opp Macarthur House SSO,-35.2603416,149.129791,MACARTHUR AV
4583,Antill St & Pigot St,-35.2483559,149.136246,ANTILL ST
4584,Antill St after Badham St,-35.2486305,149.136902,ANTILL ST
4585,Antill St opp Dickson Shops,-35.2486877,149.139633,ANTILL ST
4586,Antill St Dickson Shops,-35.2489471,149.14006,ANTILL ST
4587,Antill St after Melba St,-35.2484932,149.144653,ANTILL ST
4588,Antill St after Hawdon Pl,-35.2487373,149.144562,ANTILL ST
4589,Antill St 2nd after Melba St,-35.2482719,149.146683,ANTILL ST
4590,Antill St 2nd after Phillip Av,-35.2484283,149.147476,ANTILL ST
4591,Antill St after Gale St,-35.2478065,149.150909,ANTILL ST
4592,Antill St after Cadell St,-35.2480125,149.150894,ANTILL ST
4593,Phillip Av after Antill St,-35.2451591,149.153534,PHILLIP AV
4594,Phillip Av 2nd after Windeyer St,-35.2444038,149.153442,PHILLIP AV
4595,Phillip Av 2nd after Antill St,-35.2429848,149.151627,PHILLIP AV
4596,Phillip Av after Windeyer St,-35.2431755,149.152237,PHILLIP AV
4597,Phillip Av  before Bradfield St,-35.2416458,149.150009,PHILLIP AV
4598,Phillip Av Canberra Technology Park,-35.2409821,149.149582,PHILLIP AV
4599,Phillip Av after Bradfield St,-35.2399025,149.147919,PHILLIP AV
4600,Phillip Av after Innes St,-35.2398453,149.148209,PHILLIP AV
4601,Phillip Av before Federal Highway,-35.2374268,149.144928,PHILLIP AV
4602,Phillip Av after Federal Highway,-35.237484,149.14537,PHILLIP AV
4603,Northbourne Av After Swinden St,-35.2448807,149.134659,NORTHBOURNE AV
4604,Northbourne Av Yowani Country Club,-35.2444,149.134445,NORTHBOURNE AV
4605,Thynne St before Traeger Ct,-35.2415237,149.092819,THYNNE ST
4606,Thynne St after Traeger Ct,-35.241745,149.092712,THYNNE ST
4607,Macpherson St after Lilley St,-35.2617645,149.120789,MACPHERSON ST
4608,Macpherson St after Tate St,-35.2616463,149.120728,MACPHERSON ST
4609,Macpherson St O'Connor Shops,-35.2645836,149.122177,MACPHERSON ST
4610,Macpherson St opp O'Connor Shops,-35.2638283,149.121567,MACPHERSON ST
4611,McCaughey St before Condamine St,-35.2660446,149.123077,MCCAUGHEY ST
4612,McCaughey St after Condamine St,-35.266449,149.12326,MCCAUGHEY ST
4613,McCaughey St before Masson St,-35.2684174,149.123596,MCCAUGHEY ST
4614,McCaughey St 2nd after Barry Dr,-35.2701416,149.12323,MCCAUGHEY ST
4615,McCaughey St after Masson St,-35.2716675,149.123062,MCCAUGHEY ST
4616,Daley Rd opp Anutech House,-35.273716,149.120514,DALEY RD
4617,Daley Rd Anutech House,-35.273674,149.120316,DALEY RD
4618,Daley Rd Bruce Hall,-35.2741814,149.117325,DALEY RD
4619,Daley Rd opp Bruce Hall,-35.2744713,149.117371,DALEY RD
4620,Daley Rd ANU Burton & Garran Hall,-35.2758255,149.115906,DALEY RD
4621,Daley Rd opp ANU Burton & Garran Hall,-35.2759743,149.115982,DALEY RD
4622,Daley Rd John XXIII CLG,-35.2798119,149.114334,DALEY RD
4623,Daley Rd opp John XXIII CLG,-35.2797356,149.114471,DALEY RD
4624,Garran Rd New Graduate House,-35.2823792,149.116333,GARRAN RD
4625,Garran Rd opp New Graduate House,-35.2827072,149.117142,GARRAN RD
4626,Garran Rd University House,-35.2831268,149.119003,GARRAN RD
4627,Garran Rd opp University House,-35.2832794,149.119522,GARRAN RD
4628,Liversidge St before Balmain Cr,-35.2850876,149.118652,LIVERSIDGE ST
4629,Liversidge St after McCoy Cct,-35.2847786,149.11908,LIVERSIDGE ST
4630,Lennox Crossing after roundabout,-35.2881355,149.116913,LENNOX CRSG
4631,Lennox Crossing before roundabout,-35.2878304,149.11705,LENNOX CRSG
4632,Lennox Crossing National Museum,-35.2923813,149.12027,LENNOX CRSG
4633,Edinburgh Av Rydges Canberra,-35.2834625,149.125229,EDINBURGH AV
4634,Kerrigan St 2nd after Lance Hill Dr,-35.1891403,149.022064,KERRIGAN ST
4635,Kerrigan St after Traeger St roundabout,-35.1891975,149.02652,KERRIGAN ST
4636,Redfern St after Lyttleton Cr,-35.2566605,149.056412,REDFERN ST
4637,Redfern St after Coulter Dr,-35.2566147,149.056213,REDFERN ST
4638,Templeton St after 1st Atkinson St,-35.2589569,149.060074,TEMPLETON ST
4639,Templeton St after Ellis St,-35.2591515,149.060822,TEMPLETON ST
4640,Templeton St opp Cook Shops,-35.2597466,149.063705,TEMPLETON ST
4641,Templeton St Cook Shops,-35.2595901,149.063721,TEMPLETON ST
4642,Lyttleton Cr after Wybalena Gr,-35.2614136,149.069016,LYTTLETON CR
4643,Lyttleton Cr & Cambridge St,-35.2615318,149.068085,LYTTLETON CR
4644,Lyttleton Cr after Bindubi St,-35.2607956,149.0728,LYTTLETON CR
4645,Lyttleton Cr after Bourne St,-35.260685,149.072556,LYTTLETON CR
4646,Bandjalong Cr after 2nd Barada Cr,-35.2606316,149.07489,BANDJALONG CR
4647,Bandjalong Cr after Bindubi St,-35.2605095,149.074936,BANDJALONG CR
4648,Bandjalong Cr after Barada Cr,-35.258316,149.075638,BANDJALONG CR
4649,Bandjalong Cr after Amangu St,-35.258419,149.075531,BANDJALONG CR
4650,Wakefield Av after Majura Av SSO,-35.2608795,149.134933,WAKEFIELD AV
4652,Limestone Av after Ijong St,-35.2638931,149.136398,LIMESTONE AV
4653,Limestone Av after Wakefield Av,-35.2635117,149.136765,LIMESTONE AV
4654,Limestone Av after Henty St,-35.266777,149.138062,LIMESTONE AV
4655,Limestone Av after Hargraves Cr,-35.2672462,149.138931,LIMESTONE AV
4656,Limestone Av after Elder St,-35.2714996,149.140808,LIMESTONE AV
4657,Limestone Av after Grimes St,-35.2709274,149.141052,LIMESTONE AV
4658,Limestone Av after Batman St,-35.2747269,149.142654,LIMESTONE AV
4659,Limestone Av after Chisholm St,-35.2743149,149.143005,LIMESTONE AV
4660,Limestone Av after Coranderrk St,-35.2778244,149.14447,LIMESTONE AV
4661,Limestone Av after Ainslie Av,-35.2777596,149.144806,LIMESTONE AV
4662,Limestone Av before Euree,-35.2802734,149.145859,LIMESTONE AV
4663,Limestone Av after Treloar St,-35.2799187,149.146072,LIMESTONE AV
4664,Northcott Dr Campbell Park Offices,-35.2835274,149.170578,ROAD
4665,Fairbairn Av after Treloar Cr,-35.2830963,149.154785,FAIRBAIRN AV
4666,Owen Dixon after Copland Dr,-35.2009201,149.074463,OWEN DIXON DR
4667,Owen Dixon 2nd after Badenoch Cr,-35.2009239,149.07431,OWEN DIXON DR
4668,Owen Dixon 2nd after Copland Dr,-35.202507,149.076355,OWEN DIXON DR
4669,Owen Dixon after Badenoch Cr,-35.2025986,149.076294,OWEN DIXON DR
4670,Owen Dixon 3rd after Copland Dr,-35.2044449,149.080399,OWEN DIXON DR
4671,Owen Dixon after 2nd Mchugh St,-35.2045326,149.080353,OWEN DIXON DR
4672,Owen Dixon 4th after Copland Dr,-35.2061157,149.081421,OWEN DIXON DR
4673,Owen Dixon after Teece Pl,-35.2061844,149.081299,OWEN DIXON DR
4674,O'Hanlon Pl opp Federation Square,-35.190361,149.083435,OHANLON PL
4675,O'Hanlon Pl Federation Square,-35.190918,149.084167,OHANLON PL
4676,McClelland Av after Moriarty St,-35.1845589,149.084198,MCCLELLAND AV
4677,McClelland Av after Fowler St,-35.1844749,149.08432,MCCLELLAND AV
4678,McClelland Av after Donnan St,-35.1810379,149.087311,MCCLELLAND AV
4679,McClelland Av after Metcalfe St,-35.1811409,149.087402,MCCLELLAND AV
4680,McClelland Av after Clemenger St,-35.180481,149.090225,MCCLELLAND AV
4681,McClelland Av after Curran Dr,-35.1805534,149.090302,MCCLELLAND AV
4682,Kelleway Av after McClelland Av,-35.1814919,149.095047,KELLEWAY AV
4684,Kelleway Av Nicholls Shops,-35.1836243,149.098083,KELLEWAY AV
4686,Kelleway Ave after Holy Spirit Primary,-35.1803093,149.102066,KELLEWAY AV
4687,Kelleway Av opp Holy Spirit PS,-35.1806335,149.101746,KELLEWAY AV
4688,Kelleway Av before Gungahlin Dr,-35.1790047,149.105469,KELLEWAY AV
4689,Kelleway Av after Gungahlin Dr,-35.179451,149.104858,KELLEWAY AV
4690,Wanganeen Av after Gungahlin Dr,-35.1768303,149.107147,WANGANEEN AV
4691,Wanganeen Av before Gungahlin Dr,-35.1767464,149.107285,WANGANEEN AV
4692,Wanganeen Av after Yarrawonga St,-35.1747475,149.1082,WANGANEEN AV
4693,Wanganeen Av South of Jabanungga Av,-35.1746368,149.108368,WANGANEEN AV
4694,Wanganeen Av North of Jabanungga Av,-35.172226,149.109268,WANGANEEN AV
4695,Wanganeen Av after Gurrang Av,-35.1722336,149.10939,WANGANEEN AV
4696,Wanganeen Av Ngunnawal PS,-35.1695976,149.111252,WANGANEEN AV
4697,Wanganeen Av opp Ngunnawal PS,-35.1697159,149.111237,WANGANEEN AV
4698,Unaipon Av 2nd before Yumba Av,-35.1678047,149.112122,UNAIPON AV
4699,Unaipon Av after Jandamarra St,-35.1680298,149.112213,UNAIPON AV
4700,Unaipon Av before Yumba Av,-35.1662025,149.111801,UNAIPON AV
4701,Unaipon Av after Windradyne St,-35.1659508,149.111786,UNAIPON AV
4702,Unaipon Av after Pemulwuy St,-35.164238,149.111481,UNAIPON AV
4703,Unaipon Av after Len Waters St,-35.1640663,149.111496,UNAIPON AV
4704,Len Waters St before Maynard St,-35.1624718,149.111542,LEN WATERS ST
4705,Len Waters St after Windradyne St,-35.1624832,149.11171,LEN WATERS ST
4706,Mirrabei Dr after Len Waters St,-35.1633949,149.114166,MIRRABEI DR
4707,Mirrabei Dr before Len Waters St,-35.1631737,149.113937,MIRRABEI DR
4708,Mirrabei Dr 2nd after Len Waters St,-35.1660957,149.114822,MIRRABEI DR
4709,Mirrabei Dr Northbound after Wanganeen Av,-35.166069,149.114624,MIRRABEI DR
4710,Mirrabei Dr Southbound after Wanganeen Av,-35.1706047,149.116684,MIRRABEI DR
4711,Mirrabei Dr before Wanganeen Av,-35.1697922,149.116257,MIRRABEI DR
4712,Mirrabei Dr before Shoalhaven Av,-35.1734695,149.119812,MIRRABEI DR
4713,Mirrabei Dr after Paul Coe Cr North Entry,-35.1729469,149.118851,MIRRABEI DR
4714,Shoalhaven Av after Mirrabei Dr,-35.1732903,149.122131,SHOALHAVEN AV
4715,Shoalhaven Av after Roderick St,-35.1733284,149.122375,SHOALHAVEN AV
4716,Burdekin Av after Shoalhaven Av,-35.1702461,149.120285,BURDEKIN AV
4717,Shoalhaven Av after Naas Cl,-35.1721611,149.124359,SHOALHAVEN AV
4718,Burdekin Av after Evella Cct,-35.1684036,149.122025,BURDEKIN AV
4719,Shoalhaven Av after Tyenna Cl,-35.1708794,149.125397,SHOALHAVEN AV
4720,Paul Coe Cr before Mirrabei Dr,-35.1746674,149.120041,PAUL COE CR
4721,Paul Coe Cr before Noongale Ct,-35.1754036,149.119934,PAUL COE CR
4722,Paul Coe Cr after Mulleun Cl,-35.1763115,149.119522,PAUL COE CR
4723,Paul Coe Cr after Noongale Cct,-35.1762428,149.119675,PAUL COE CR
4724,Paul Coe Cr after Galmarra St,-35.1778297,149.118988,PAUL COE CR
4725,Paul Coe Cr 2nd after Noongale Ct,-35.1779175,149.119064,PAUL COE CR
4726,Gundaroo Dr before Gungahlin Dr,-35.1878891,149.115952,GUNDAROO DR
4727,Gundaroo Dr after Gungahlin Dr,-35.1882286,149.115738,GUNDAROO DR
4728,Lexcen Av after Gungahlin Dr,-35.1837769,149.10817,LEXCEN AV
4729,Lexcen Av after Arthaldo Cct,-35.1841507,149.106339,LEXCEN AV
4730,Anne Clark Av after Lexcen Av,-35.184063,149.10463,ANNE CLARK AV
4731,Anne Clark Av after Biddell St,-35.1813202,149.104019,ANNE CLARK AV
4732,Kelleway Av after Anne Clark Av,-35.1797142,149.103592,KELLEWAY AV
4733,Jabanungga Av after Ngunnawal Shops,-35.1729698,149.107407,JABANUNGGA AV
4734,Jabanungga Av after Manity Cr,-35.1727791,149.107346,JABANUNGGA AV
4735,Jabanungga Av after Bimbiang Cr,-35.1716576,149.105179,JABANUNGGA AV
4736,Jabanungga Av Taylor St,-35.1715965,149.10524,JABANUNGGA AV
4737,Jabanungga Av before 2nd Bimbiang Cr,-35.1710129,149.104019,JABANUNGGA AV
4738,Newlop St after 2nd Karrugang Cct,-35.171566,149.10202,NEWLOP ST
4739,Newlop St after Mundawari Cct,-35.1717339,149.100952,NEWLOP ST
4740,Newlop St after Horse Park Dr,-35.1715393,149.099121,NEWLOP ST
4742,Gurrang Av after Wanganeen Av,-35.1709709,149.110764,GURRANG AV
4743,Gurrang Av after Barunga St,-35.17239,149.114594,GURRANG AV
4744,Gurrang Av after Saunders St,-35.1750145,149.113846,GURRANG AV
4745,Amagula Av after Ferguson Cct,-35.1768494,149.113617,AMAGULA AV
4746,Amagula Av after Taggerty St,-35.1786537,149.114532,AMAGULA AV
4747,Amagula Av after Yirawala St,-35.1805038,149.113068,AMAGULA AV
4748,Amagula Av after Bungaree Cr,-35.1815109,149.112747,AMAGULA AV
4749,Northbourne Av after Phillip Av,-35.2367134,149.142899,NORTHBOURNE AV
4750,Northbourne Av opp Phillip Av,-35.2356606,149.14386,NORTHBOURNE AV
4751,Flemington Rd Exhibition Park,-35.2318993,149.145004,FLEMINGTON RD
4752,Flemington Rd opp Exhibition Park,-35.2310677,149.14476,FLEMINGTON RD
4753,Gurrang Ave after Marungul Av,-35.1746483,149.113815,GURRANG AV
4754,Sandford St after Flemington Rd,-35.2210846,149.1427,SANDFORD ST
4755,Sandford & Brookes St,-35.2206497,149.141144,SANDFORD ST
4756,Sandford St after 2nd Kemble Crt,-35.220562,149.138763,SANDFORD ST
4757,Sandford St after Hoskins St,-35.2203102,149.138382,SANDFORD ST
4758,Hoskins St after Sandford St,-35.2165718,149.1371,HOSKINS ST
4759,Hoskins St after Lysaght St,-35.2163429,149.137405,HOSKINS ST
4760,Lysaght St after Grimwade St,-35.2150574,149.139175,LYSAGHT ST
4761,Lysaght St after Huddart Ct,-35.2153969,149.14006,LYSAGHT ST
4773,Kosciuszko Av before Gungahlin Dr,-35.1937523,149.126938,KOSCIUSZKO AV
4774,Kosciuszko Av after Everard St,-35.1949501,149.125183,KOSCIUSZKO AV
4775,Kosciuszko Av before Mainwaring Rich Cct,-35.1946182,149.125458,KOSCIUSZKO AV
4776,Kosciuszko Av after Redcliffe St,-35.1963272,149.12442,KOSCIUSZKO AV
4777,Kosciuszko Av after Bollard St,-35.1962585,149.124329,KOSCIUSZKO AV
4778,Kosciuszko Av opp Palmerston Oval,-35.1978493,149.123367,KOSCIUSZKO AV
4779,Kosciuszko Av Palmerston Oval,-35.1976929,149.123505,KOSCIUSZKO AV
4780,Koscuiszko Av Palmerston PS,-35.1978302,149.121719,KOSCIUSZKO AV
4781,Koscuiszko Av after 2nd Tiptree Cr,-35.1976814,149.119278,KOSCIUSZKO AV
4782,Kosciuszko Av & Grampians St,-35.1961479,149.115982,KOSCIUSZKO AV
4783,Kosciuszko Av after Gudgenby Cl,-35.1961479,149.116119,KOSCIUSZKO AV
4784,Kosciuszko Av after Bimberi Cr,-35.1939621,149.114441,KOSCIUSZKO AV
4785,Kosciuszko Av after Brinkley Cct,-35.1937485,149.114517,KOSCIUSZKO AV
4786,Kosciuszko Av before Burrowa St,-35.1923332,149.114624,KOSCIUSZKO AV
4787,Kosciuszko Av after 2nd Freeling Cct,-35.1922226,149.114746,KOSCIUSZKO AV
4788,Kosciuszko Av after 2nd Sentry Cr,-35.1905823,149.118011,KOSCIUSZKO AV
4789,Kosciuszko Av after Gingera St,-35.1906967,149.117767,KOSCIUSZKO AV
4790,Kosciuszko Av after Buller Cr,-35.1894531,149.120834,KOSCIUSZKO AV
4791,Kosciuszko Av after Gungahlin Dr,-35.1896706,149.120667,KOSCIUSZKO AV
4792,William Slim Dr after Chuculba Cr,-35.2098999,149.087967,WILLIAM SLIM DR
4793,William Slim Dr before Chuculba Cr,-35.2096825,149.087906,WILLIAM SLIM DR
4797,Treloar Cr Campbell HS SSO,-35.2788734,149.14772,TRELOAR CR
4799,Burkitt St Ridgecrest Village,-35.2369614,149.055069,BURKITT ST
48,Tuggeranong Bus Station,-35.4142418,149.065552,TUGGERANONG INTERCHANGE
4800,Burkitt St opp Ridgecrest Village,-35.236824,149.054749,BURKITT ST
4801,Bimbimbi St after Corinda St,-35.241169,149.081268,BIMBIMBIE ST
4802,Bimbimbi St 2nd University Of Canberra,-35.2412682,149.081131,BIMBIMBIE ST
4803,Haydon Dr opp Calvary Hospital,-35.2525597,149.086945,HAYDON DR
4804,Haydon Dr Calvary Hospital,-35.2532539,149.086731,HAYDON DR
4805,Canopus Cr after Balamara St,-35.210228,149.090408,CANOPUS CR
4806,Canopus Cr from Chuculba Cr,-35.2103081,149.090546,CANOPUS CR
4807,Copland Dr Spence Terminus,-35.2007027,149.068588,SPENCE TERMINUS DRIVEWAY
4808,Mirrabei Dr after Paul Coe Cr South Entry,-35.1774673,149.124283,MIRRABEI DR
4809,Hirschfeld Cr Macgregor PS SSO,-35.2132149,149.01265,HIRSCHFELD CR
4810,Murranji St after Alexandria St,-35.2422066,149.032761,MURRANJI ST
4811,Murranji St after Belconnen Way,-35.2418938,149.033005,MURRANJI ST
4812,Tillyard & Ginninderra Dr SSO,-35.2071838,149.034561,TILLYARD DR
4814,Kelleway Av Gold Creek High School,-35.1802559,149.093231,KELLEWAY AV
4816,Crisp Cct before Eastern Valley Way,-35.2463799,149.076462,CRISP CCT
4817,Crisp Cct 2nd after Cobbett Pl,-35.2443008,149.075836,CRISP CCT
4818,Crisp Cct after Cobbett Pl,-35.2435722,149.077316,CRISP CCT
4819,Haydon Dr CIT Southbound,-35.2493439,149.090134,HAYDON DR
4820,Ellenborough St before overpass,-35.2307396,149.113068,ELLENBOROUGH ST
4821,Ellenborough St after Daintree Cr,-35.230793,149.112961,ELLENBOROUGH ST
4822,Lyttleton Cr after Cambridge St,-35.2589989,149.064285,LYTTLETON CR
4823,Belconnen Wy after Springvale Dr,-35.2418556,149.043457,BELCONNEN WAY
4824,Belconnen Wy after Beetaloo St,-35.2409782,149.038788,BELCONNEN WAY
4825,Belconnen Wy 2nd after Mackinolty St,-35.2408066,149.038712,BELCONNEN WAY
4826,Belconnen Wy after Chewings St,-35.2415962,149.043381,BELCONNEN WAY
4827,MacNaughton St after Gore St,-35.2297745,149.017685,MACNAUGHTON ST
4829,Koscuiszko Av Palmerston Shops,-35.1977806,149.11882,KOSCIUSZKO AV
4830,Kelleway Av Holy Spirit PS SSO,-35.1806374,149.101501,KELLEWAY AV
4831,Gundaroo Dr after Mirrabei Dr outside park,-35.1813202,149.129639,GUNDAROO DR
4832,Gundaroo Dr & Mirrabei Dr opp park,-35.181263,149.129929,GUNDAROO DR
4833,Lyttleton Cr Cook Shops,-35.2589912,149.064056,LYTTLETON CR
4835,Narrabundah Lane opp Therapeutic Goods Admin,-35.3521423,149.149719,NARRABUNDAH LANE
4836,Anthony Rolfe Av before Gundaroo Rd,-35.1827126,149.129578,ANTHONY ROLFE AV
4839,Kingsford Smith Dr before Companion Cr,-35.2124062,149.047791,KINGSFORD SMITH DR
4841,Plimsoll Dr before Bott Cr,-35.1633453,149.098083,PLIMSOLL DR
4842,Plimsoll Dr before Ronald Walker St,-35.1624374,149.098358,PLIMSOLL DR
4843,Whitrod Av after Kowalski St,-35.1595192,149.101334,WHITROD AVE
4844,Whitrod Av after McGovern St,-35.1596375,149.100922,WHITROD AVE
4845,Amagula Av after Gungahlin Dr,-35.1808624,149.112518,AMAGULA AV
4846,Plimsol after Skermer,-35.1667595,149.096237,PLIMSOLL DR
4847,Amagula Av after Yirawala St,-35.1791458,149.114288,AMAGULA AV
4848,Amagula Av after Gula Pl,-35.1767159,149.11351,AMAGULA AV
4849,Gurrang Av after Marungul Av,-35.1731262,149.114548,GURRANG AV
4850,Gurrang Av after Deumonga Cct,-35.1718178,149.114044,GURRANG AV
4851,Gurrang Av after Bunburung Cl,-35.1711502,149.111801,GURRANG AV
4852,Jabanungga Av after 2nd Mundang Av,-35.1700974,149.102921,JABANUNGGA AV
4853,Horse Park Dr before Arrabri St,-35.1672363,149.100632,HORSE PARK DR
4854,Arrabri St after Horse Park Dr,-35.1666222,149.102219,ARRABRI ST
4855,Jabanungga Av before Warabin Cr,-35.1684113,149.103561,JABANUNGGA AV
4857,Plimsoll Dr before David Miller,-35.1681862,149.095932,PLIMSOLL DR
4858,Georgina Cr Kaleen Village Terminus,-35.2207565,149.102463,GEORGINA CR
4859,Hardwick Cr after Powell St,-35.2242661,149.020279,HARDWICK CR
4860,Hardwick Cr after Kippax Pl,-35.2242546,149.020508,HARDWICK CR
4863,Redfern St after  Elizabeth Cr,-35.2552414,149.060989,REDFERN ST
4864,Redfern St before Templeton St,-35.2557564,149.059357,REDFERN ST
4866,Lexcen Ave before Hattersley Cct,-35.1862488,149.105118,LEXCEN AV
4867,Unaipon Av after Wanganeen Av,-35.1688347,149.112106,UNAIPON AV
4868,Wanganeen after Uniapon Timing Point Only,-35.1695824,149.112167,WANGANEEN AV
4871,Jabanungga Av after Mundang Cr,-35.1695557,149.102966,JABANUNGGA AV
4872,Jabanungga Av before 2nd Mundang Cr,-35.168129,149.103256,JABANUNGGA AV
4873,Horse Park Dr after Arrabri St,-35.1672096,149.100861,HORSE PARK DR
4874,Mirrabei Dr after Gundaroo Rd,-35.177536,149.12413,MIRRABEI DR
4875,Anne Clark Av after Kelleway Av,-35.1819725,149.104507,ANNE CLARK AV
4876,Anne Clark Av after Linn St,-35.1840858,149.104843,ANNE CLARK AV
4877,Lexcen Av after Anne Clark Av,-35.1840248,149.106354,LEXCEN AV
4878,Lexcen Av after Arthaldo Ct,-35.1835175,149.108917,LEXCEN AV
4879,Lexcen Ave after Tazewell Cct,-35.1874886,149.10495,LEXCEN AV
4880,Kinsella St after Nicholas St,-35.2359352,149.028,KINSELLA ST
4881,Kinsella St before Findlay St,-35.2351761,149.028397,KINSELLA ST
4882,Kinsella St 2nd after Nicholas St,-35.2379036,149.026382,KINSELLA ST
4883,Kinsella St after Drake Brockman Dr,-35.2379608,149.026138,KINSELLA ST
4884,Bingley Cr after Woodger Pl,-35.1934013,149.051086,BINGLEY CR
4885,Bingley Cr after Daley Cr,-35.1934395,149.050842,BINGLEY CR
4886,Bingley Cr 2nd after Daley Cr,-35.1921768,149.053177,BINGLEY CR
4887,Bingley Cr after Moroney St,-35.1923866,149.053879,BINGLEY CR
4888,Tillyard Drop Fraser East Terminus,-35.1908188,149.045563,TILLYARD DR
4889,Tillyard Dr Fraser East Terminus,-35.1900826,149.046478,TILLYARD DR
4890,Southern Cross Dr after Moyes Cr,-35.2196236,149.021591,SOUTHERN CROSS DR
4891,Southern Cross Dr after Florey Dr,-35.2193871,149.021271,SOUTHERN CROSS DR
4892,Belconnen Wy after Springvale Dr,-35.2432137,149.048416,BELCONNEN WAY
4893,Belconnen Wy before Springvale Dr,-35.2433434,149.048126,BELCONNEN WAY
4894,Moyes Cr after Flack St,-35.2207794,149.021637,MOYES CR
4895,Moyes Cr after Southern Cross Dr,-35.220356,149.021835,MOYES CR
4896,Starke St after 2nd Fullagar Cr,-35.2284012,149.019684,STARKE ST
4897,Ashkanasy Cr after Clancy St,-35.2104416,149.069794,ASHKANASY CR
4898,Ashkanasy Cr after Pitcairn St,-35.2103882,149.069672,ASHKANASY CR
4899,Kerrigan St before Traeger St,-35.1892395,149.026413,KERRIGAN ST
49,Tuggeranong Stn Plt 5,-35.4142036,149.065414,TUGGERANONG INTERCHANGE
4900,Copland Dr & Ashkanasy Cr SSO,-35.207489,149.066635,COPLAND DR
4901,Copland Dr after McDonald Pl SSO,-35.2075195,149.066025,COPLAND DR
4902,Copland Dr after Driver Pl SSO,-35.2068138,149.068069,COPLAND DR
4903,Copland Dr after Lavan Pl SSO,-35.2066231,149.068176,COPLAND DR
4906,Bimbimbie St before Tokara St,-35.2411385,149.08374,BIMBIMBIE ST
4907,Southern Cross Dr after Starke St,-35.2230721,149.029922,SOUTHERN CROSS DR
4908,Southern Cross Dr 2nd after Starke St,-35.2216606,149.027664,SOUTHERN CROSS DR
4909,Southern Cross Dr after Dalley Cr,-35.2214127,149.02774,SOUTHERN CROSS DR
4910,Haydon Dr opp CIT,-35.2491226,149.090042,HAYDON DR
4911,Wanganeen Av before Mirrabei Dr,-35.1685066,149.114166,WANGANEEN AV
4912,Arrabri St before Horse Park Dr,-35.1666718,149.101852,ARRABRI ST
4913,Horse Park Dr 2nd after Newlop St,-35.1690521,149.09993,HORSE PARK DR
4914,Horse Park Dr after Arrabri St,-35.1698914,149.099442,HORSE PARK DR
4915,Horse Park Dr after Clarrie Hermes Dr,-35.172596,149.098129,HORSE PARK DR
4916,Horse Park Dr after Newlop St,-35.1733437,149.098724,HORSE PARK DR
4918,Hoskins St after Dacre St,-35.2139244,149.137878,HOSKINS ST
4919,Hoskins St after Pelle St,-35.2085609,149.138702,HOSKINS ST
4920,Hoskins St before Vicars St,-35.2083511,149.139008,HOSKINS ST
4923,Brookes St after Lysaght St,-35.2166939,149.141357,BROOKES ST
4924,Brookes St after Buckland St,-35.2167969,149.141251,BROOKES ST
4925,Brookes St after Heffernan St,-35.2192841,149.140839,BROOKES ST
4926,Brookes St after Sandford St,-35.2190094,149.140808,BROOKES ST
4927,Flemington Rd before Exhibition Park,-35.227066,149.144226,FLEMINGTON RD
4928,Flemington Rd after Randwick Rd,-35.2272263,149.143967,FLEMINGTON RD
4929,Randwick Rd Canberra Racecourse,-35.22826,149.140884,Canberra Racecourse Service Road
4930,Alfred Hill Dr Mt Rogers PS SSO,-35.2080231,149.055801,MT ROGERS PRIMARY DRIVEWAY
4931,Alpen St after Alfred Hill Dr,-35.2043991,149.060165,ALPEN ST
4932,Shakespeare Cr Fraser West Terminus,-35.1908417,149.035538,SHAKESPEARE CR
4933,Daley Cr opp Fraser East Terminus,-35.1899986,149.047211,DALEY CR
4934,Hoskins St before Dacre St,-35.2139282,149.13765,HOSKINS ST
4935,Horse Park Dr after Newlop Cr,-35.1704865,149.09877,HORSE PARK DR
4936,Copland Dr opp Spence Shops,-35.201561,149.068832,COPLAND DR
4937,Aikman Dr after Joy Cummings Pl,-35.2343292,149.078415,AIKMAN DR
4938,Aikman Dr after Joy Cummings Pl,-35.2336159,149.078674,AIKMAN DR
4939,Copland Dr after Garrard St,-35.2015953,149.06871,COPLAND DR
4940,Alpen St after Kingsford Smith Dr,-35.204258,149.060196,ALPEN ST
4942,Starke St after Blackham St,-35.2247047,149.030182,STARKE ST
4943,Drake Brockman Dr after MacNaughton,-35.2319527,149.015747,DRAKE BROCKMAN DR
4944,Drake Brockman Dr before MacNaughton St,-35.2318687,149.01593,DRAKE BROCKMAN DR
4945,Drake Brockman Dr before Trickett St,-35.230854,149.011581,DRAKE BROCKMAN DR
4946,Drake Brockman Dr after Trickett St,-35.2307396,149.011688,DRAKE BROCKMAN DR
4947,Drake Brockman Dr before Spofforth St,-35.2299843,149.008987,DRAKE BROCKMAN DR
4948,Drake Brockman Dr after Spofforth St,-35.2297401,149.008591,DRAKE BROCKMAN DR
4949,Spofforth St 2nd after Stockdill Dr,-35.2271805,149.006271,SPOFFORTH ST
4950,Spofforth St 2nd after Messenger St,-35.2269821,149.006271,SPOFFORTH ST
4951,Spofforth St before Messenger St,-35.2252769,149.00499,SPOFFORTH ST
